case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate
C-33892,Active,Northgate,45-59,English,Private tenancy,2,2024-06-22,,808.67,2024,6,18,0,0,2,6,4686.71,781.1183333333333,553.01,834.95,112.1491769772149,6,1,0,0,0,0,0.0,90.35000000000025,0.9659296540409974,1.032497805037902,2,0.3333333333333333
C-33893,Active,Weybridge,75+,English,No fixed abode,5,2023-08-26,,1616.98,2023,8,28,2,15,1,6,9071.52,1511.92,1218.55,1655.11,173.64732027877648,6,1,0,0,0,0,0.0,64.70999999999981,0.9350270256898664,1.0235809966728098,2,0.3333333333333333
C-33894,Active,Calder Central,75+,English,Owner-occupier,1,2021-06-03,,692.33,2021,6,54,1,10,1,6,4008.54,668.09,513.69,725.05,79.67127161028618,6,1,0,0,0,0,0.0,76.29999999999973,0.9649877948377218,1.0472606993774645,1,0.16666666666666666
C-33895,Active,Calder Central,18-29,English,Owner-occupier,1,2022-05-04,,759.33,2022,5,43,2,15,0,6,4599.93,766.6550000000001,724.5,802.06,32.9397709463803,6,1,0,0,0,0,0.0,111.43999999999971,1.009646662189035,1.056273293561429,0,0.0
C-33896,Active,Calder Central,18-29,Spanish,Owner-occupier,2,2025-06-20,,800.63,2025,6,6,5,8,3,6,4803.78,800.63,800.63,800.63,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,2,0.3333333333333333
C-33897,Active,Weybridge,45-59,English,Private tenancy,5,2023-11-04,,915.85,2023,11,25,2,6,0,6,5166.11,861.0183333333333,685.77,968.67,100.00513935126868,6,1,0,0,0,0,0.0,57.77999999999986,0.940130297901767,1.057673199759786,0,0.0
C-33898,Active,Calder Central,45-59,Spanish,No fixed abode,1,2023-09-03,,722.74,2023,9,27,6,7,2,6,4288.77,714.7950000000001,566.81,752.94,73.00528083638882,6,1,0,0,0,0,0.0,108.25999999999999,0.9890071118244458,1.0417854276780032,2,0.3333333333333333
C-33899,Active,Northgate,30-44,English,Owner-occupier,1,2021-11-22,,592.06,2021,11,49,1,10,1,6,3424.2200000000003,570.7033333333334,421.79,622.99,77.1870897667911,6,1,0,0,0,0,0.0,85.61000000000024,0.9639282054746706,1.0522413268925448,2,0.3333333333333333
C-33900,Active,Calder Central,60-74,English,Owner-occupier,4,2022-06-15,,1266.6,2022,6,42,1,13,0,6,7537.31,1256.2183333333335,1194.69,1320.41,50.259115160005194,6,1,0,0,0,0,0.0,97.75000000000023,0.991803515974525,1.0424838149376285,0,0.0
C-33901,Active,Calder Central,75+,English,Private tenancy,5,2023-04-16,,1015.69,2023,4,32,0,6,1,6,5667.75,944.625,755.22,1001.69,94.31469042519306,6,1,0,0,0,0,0.0,0.0,0.9300327855940296,0.9862162667743111,1,0.16666666666666666
C-33902,Active,Calder Central,45-59,English,No fixed abode,2,2023-05-03,,884.4,2023,5,31,1,1,1,6,5414.03,902.3383333333333,859.8,930.24,28.129297479081618,6,1,0,0,0,0,0.0,137.92000000000007,1.0202830544248453,1.0518317503392132,1,0.16666666666666666
C-33903,Active,Weybridge,30-44,Spanish,Owner-occupier,2,2022-08-31,,739.98,2022,8,40,4,22,4,6,4359.33,726.555,699.66,769.21,29.544744879588997,6,1,0,0,0,0,0.0,46.870000000000005,0.9818576177734534,1.0395010675964216,1,0.16666666666666666
C-33904,Active,Weybridge,75+,English,Owner-occupier,1,2025-05-19,,539.97,2025,5,7,3,4,0,6,3142.58,523.7633333333333,441.54,566.39,45.100995406605676,6,1,0,0,0,0,0.0,48.069999999999936,0.9699859868758139,1.048928644183936,0,0.0
C-33905,Active,Northgate,30-44,English,Owner-occupier,3,2023-11-19,,1095.89,2023,11,25,0,10,1,6,6845.89,1140.9816666666668,1109.05,1160.64,18.126514741302802,6,1,0,0,0,0,0.0,270.5499999999995,1.0411461612631439,1.059084397156649,2,0.3333333333333333
C-33906,Closed,Calder Central,45-59,English,Resident with family,3,2021-08-25,2025-12,1229.51,2021,8,52,0,23,1,6,6667.49,1111.2483333333332,896.5,1289.63,172.90843974967405,6,1,0,0,0,0,0.0,93.63000000000011,0.9038139855172657,1.0488975282836253,0,0.0
C-33907,Active,Northgate,60-74,Spanish,Owner-occupier,1,2022-10-26,,534.37,2022,10,38,5,0,1,6,3223.59,537.265,520.71,564.86,20.905078569572506,6,1,0,0,0,0,0.0,59.26999999999998,1.0054175945505923,1.0570578438160825,1,0.16666666666666666
C-33908,Active,Weybridge,30-44,English,No fixed abode,1,2025-07-02,,756.01,2025,7,5,1,13,0,6,4571.889999999999,761.9816666666666,734.74,795.53,22.16472640631205,6,1,0,0,0,0,0.0,65.68999999999994,1.0078989254992219,1.052274440814275,0,0.0
C-33909,Active,Calder Central,30-44,English,No fixed abode,1,2025-01-09,,451.29,2025,1,11,2,2,0,6,2706.39,451.065,430.62,474.41,19.52276696577615,6,1,0,0,0,0,0.0,48.509999999999934,0.9995014292361896,1.0512309158190964,0,0.0
C-33910,Active,Northgate,30-44,Spanish,Social tenancy,3,2025-05-28,,1226.94,2025,5,7,5,7,3,6,7066.49,1177.7483333333332,1059.63,1254.78,70.11916953777093,6,1,0,0,0,0,0.0,42.309999999999945,0.9599070315853533,1.0226905961171695,3,0.5
C-33911,Closed,Calder Central,30-44,Other,Owner-occupier,1,2022-11-24,2025-10,576.51,2022,11,37,5,17,2,4,2303.16,575.79,547.22,603.6,23.42895359734756,4,1,0,0,0,0,0.0,32.08000000000004,0.998751105791747,1.0469896445855233,1,0.25
C-33912,Active,Calder Central,45-59,English,No fixed abode,2,2021-08-15,,891.46,2021,8,52,4,19,0,6,5380.59,896.765,873.1,939.39,23.63916644046484,6,1,0,0,0,0,0.0,64.12999999999988,1.0059509119870773,1.0537657326184011,0,0.0
C-33913,Active,Calder Central,60-74,Other,Owner-occupier,1,2023-03-27,,374.66,2023,3,33,5,5,1,6,2209.06,368.1766666666667,362.23,375.39,4.8374359599550845,6,1,0,0,0,0,0.0,0.7299999999999613,0.9826954216267193,1.001948433246143,0,0.0
C-33914,Active,Ash Hill,60-74,Other,No fixed abode,2,2024-10-18,,966.16,2024,10,14,5,22,3,6,5889.36,981.56,921.33,1015.26,38.65257662821457,6,1,0,0,0,0,0.0,143.31000000000006,1.0159393889210897,1.0508197400016561,2,0.3333333333333333
C-33915,Active,Northgate,45-59,Other,Private tenancy,2,2022-03-15,,783.2,2022,3,45,5,11,1,6,4441.62,740.27,591.82,812.49,75.97664456923586,6,1,0,0,0,0,0.0,29.289999999999964,0.9451864147088865,1.0373978549540346,0,0.0
C-33916,Active,Calder Central,75+,English,No fixed abode,2,2022-11-22,,587.19,2022,11,37,1,4,0,6,3354.45,559.0749999999999,485.16,588.2,37.422993867407236,6,1,0,0,0,0,0.0,1.009999999999991,0.952119416202592,1.0017200565404725,0,0.0
C-33917,Active,Weybridge,60-74,English,Private tenancy,4,2022-10-26,,1149.87,2022,10,38,0,6,0,6,6352.15,1058.6916666666666,810.77,1212.31,175.85031366667124,6,1,0,0,0,0,0.0,129.70000000000027,0.9207055290308181,1.0543017906372025,0,0.0
C-33918,Active,Northgate,45-59,English,Owner-occupier,1,2024-11-08,,417.59,2024,11,13,0,23,1,6,2395.27,399.21166666666664,293.1,433.91,53.42973719443754,6,1,0,0,0,0,0.0,38.00000000000006,0.9559895272077078,1.03908139562729,3,0.5
C-33919,Active,Calder Central,30-44,English,Private tenancy,2,2022-10-24,,926.28,2022,10,38,2,5,1,6,5749.59,958.265,932.13,978.8,18.280771045007892,6,1,0,0,0,0,0.0,191.9100000000002,1.0345305955002806,1.0566999179513754,1,0.16666666666666666
C-33920,Active,Ash Hill,45-59,English,Private tenancy,1,2021-02-04,,657.62,2021,2,58,4,0,1,6,4039.11,673.1850000000001,643.82,693.26,20.963988885705838,6,1,0,0,0,0,0.0,113.70999999999992,1.023668684042456,1.0541954320124083,1,0.16666666666666666
C-33921,Active,Weybridge,60-74,English,Resident with family,2,2024-07-07,,616.42,2024,7,17,1,21,2,6,3737.05,622.8416666666667,589.26,644.86,20.254383640749637,6,1,0,0,0,0,0.0,69.38000000000011,1.0104176805857479,1.0461373738684665,1,0.16666666666666666
C-33922,Active,Calder Central,45-59,English,Resident with family,5,2021-05-09,,998.37,2021,5,55,4,7,1,6,5935.15,989.1916666666666,943.49,1050.27,36.898937879926336,6,1,0,0,0,0,0.0,56.32999999999993,0.9908066815576055,1.0519847351182428,0,0.0
C-33923,Active,Ash Hill,60-74,English,Private tenancy,1,2023-03-24,,492.61,2023,3,33,2,6,0,6,2880.94,480.1566666666667,380.13,508.95,50.34064904892136,6,1,0,0,0,0,0.0,50.58999999999992,0.9747196903568068,1.0331702563894358,0,0.0
C-33924,Active,Calder Central,30-44,English,Private tenancy,2,2022-03-17,,610.48,2022,3,45,2,19,0,6,3704.5699999999997,617.4283333333333,587.22,640.41,22.42859729601178,6,1,0,0,0,0,0.0,78.59999999999991,1.0113817542480235,1.0490269951513562,0,0.0
C-33925,Active,Ash Hill,60-74,English,Private tenancy,3,2025-03-26,,1115.57,2025,3,9,0,3,1,6,6818.54,1136.4233333333334,1064.1,1179.86,45.38999214217454,6,1,0,0,0,0,0.0,193.22000000000003,1.0186929850509905,1.0576297318859418,1,0.16666666666666666
C-33926,Active,Northgate,18-29,English,Resident with family,2,2021-01-16,,675.3,2021,1,59,2,10,3,7,4484.15,640.592857142857,554.76,715.24,63.65146468969004,6,2,1,1,0,0,0.0,63.36000000000013,0.9486048528696241,1.0591440841107658,2,0.2857142857142857
C-33927,Closed,Northgate,60-74,Other,Social tenancy,4,2023-08-17,2025-08,1254.58,2023,8,28,4,7,3,6,7239.23,1206.5383333333332,1005.93,1290.67,101.94227198109073,6,1,0,0,4,1,5010.650000000001,36.090000000000146,0.9617069723200858,1.0287665991806023,0,0.0
C-33928,Active,Northgate,18-29,English,Owner-occupier,1,2025-07-12,,522.0,2025,7,5,2,6,1,6,3117.56,519.5933333333334,494.24,552.38,21.581557558866447,6,1,0,0,0,0,0.0,44.47000000000003,0.9953895274584931,1.0581992337164752,1,0.16666666666666666
C-33929,Closed,Northgate,18-29,English,No fixed abode,1,2021-08-08,2025-08,500.39,2021,8,52,3,19,0,2,990.17,495.085,481.96,508.21,18.561553006146873,2,1,0,0,0,0,0.0,7.819999999999993,0.989398269349907,1.0156278103079597,0,0.0
C-33930,Active,Weybridge,18-29,English,Social tenancy,3,2021-09-03,,1054.43,2021,9,51,1,17,1,6,6026.51,1004.4183333333334,884.84,1107.29,70.83024026972285,6,1,0,0,0,0,0.0,52.8599999999999,0.9525699509055445,1.0501313505875212,2,0.3333333333333333
C-33931,Active,Weybridge,30-44,English,Social tenancy,3,2022-01-07,,906.6,2022,1,47,1,8,0,6,5568.78,928.13,916.47,937.08,8.14509177357753,6,1,0,0,0,0,0.0,129.17999999999995,1.0237480697110082,1.0336201191264063,0,0.0
C-33932,Active,Calder Central,45-59,English,No fixed abode,3,2021-10-10,,1057.11,2021,10,50,1,6,1,6,6283.45,1047.2416666666666,1002.35,1110.03,41.082262068521366,6,1,0,0,0,0,0.0,76.97000000000025,0.9906647999419803,1.0500610154099386,3,0.5
C-33933,Active,Weybridge,18-29,English,Private tenancy,3,2022-03-31,,780.29,2022,3,45,2,23,0,6,4650.36,775.06,746.76,792.91,16.201586342083942,6,1,0,0,0,0,0.0,16.21000000000015,0.9932973638006383,1.016173473964808,0,0.0
C-33934,Active,Calder Central,60-74,English,Resident with family,1,2021-07-22,,471.98,2021,7,53,1,0,1,6,2671.52,445.25333333333333,366.16,490.81,42.806527851096085,6,1,0,0,0,0,0.0,18.829999999999984,0.9433733067785358,1.039895758294843,1,0.16666666666666666
C-33935,Active,Calder Central,75+,Other,Owner-occupier,1,2021-05-08,,711.08,2021,5,55,1,16,3,6,4268.81,711.4683333333334,601.84,750.51,55.9158093625288,6,1,0,0,0,0,0.0,113.7399999999999,1.000546117642647,1.055450863475277,1,0.16666666666666666
C-33936,Active,Calder Central,30-44,English,Owner-occupier,2,2024-06-27,,752.88,2024,6,18,2,4,1,6,4460.22,743.37,709.62,789.52,35.7313162366012,6,1,0,0,0,0,0.0,69.58000000000004,0.9873685049410265,1.0486664541493995,1,0.16666666666666666
C-33937,Active,Ash Hill,18-29,English,No fixed abode,6,2024-10-21,,1301.69,2024,10,14,1,15,1,6,7438.98,1239.83,991.08,1364.63,135.93576380040687,6,1,0,0,0,0,0.0,117.23000000000002,0.9524771643017923,1.0483525263311542,2,0.3333333333333333
C-33938,Active,Weybridge,75+,English,Resident with family,4,2021-10-24,,1205.29,2021,10,50,1,8,0,6,7316.63,1219.4383333333333,1168.89,1265.59,38.7278155421484,6,1,0,0,0,0,0.0,146.81000000000017,1.0117385304228306,1.0500294534925205,0,0.0
C-33939,Active,Weybridge,45-59,Spanish,Owner-occupier,2,2021-09-06,,523.89,2021,9,51,6,21,3,6,3143.34,523.89,523.89,523.89,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,4,0.6666666666666666
C-33940,Active,Calder Central,45-59,Spanish,Social tenancy,1,2023-08-14,,472.21,2023,8,28,4,18,1,6,2635.59,439.26500000000004,369.63,486.88,54.14138777312602,6,1,0,0,0,0,0.0,23.640000000000043,0.9302323118951316,1.0310666864318843,4,0.6666666666666666
C-33941,Active,Weybridge,60-74,English,Social tenancy,5,2023-12-23,,1404.46,2023,12,24,3,20,0,7,10158.02,1451.1457142857143,1370.27,1483.57,42.67784353234627,6,2,1,1,0,0,0.0,360.99,1.0332410423121445,1.0563276989020691,0,0.0
C-33942,Closed,Calder Central,30-44,English,Owner-occupier,2,2022-03-06,2025-09,940.87,2022,3,45,4,19,2,6,5439.14,906.5233333333334,686.61,981.33,111.3329072047733,6,1,0,0,3,1,2612.38,89.61000000000001,0.9634947796542916,1.0430027527713712,2,0.3333333333333333
C-33943,Active,Weybridge,45-59,Spanish,Owner-occupier,4,2023-09-12,,1065.64,2023,9,27,3,5,3,6,6506.26,1084.3766666666668,1020.25,1128.83,37.86787539150653,6,1,0,0,0,0,0.0,160.0399999999995,1.0175825482026448,1.0592976990353213,0,0.0
C-33944,Active,Northgate,18-29,English,Owner-occupier,2,2023-02-22,,579.24,2023,2,34,1,20,1,6,3253.37,542.2283333333334,431.75,606.68,67.89402312918762,6,1,0,0,0,0,0.0,44.969999999999914,0.9361030545772621,1.0473724190318348,1,0.16666666666666666
C-33945,Active,Calder Central,30-44,English,No fixed abode,2,2024-11-03,,866.69,2024,11,13,0,15,3,6,5181.76,863.6266666666667,825.77,903.56,26.08005265843354,6,1,0,0,0,0,0.0,47.80999999999983,0.9964654797755444,1.0425411623533212,2,0.3333333333333333
C-33946,Active,Weybridge,30-44,English,Social tenancy,1,2021-10-09,,654.98,2021,10,50,1,13,0,6,3859.37,643.2283333333334,621.13,690.42,27.576825355117773,6,1,0,0,0,0,0.0,42.92999999999995,0.9820579763249767,1.0541085223976303,0,0.0
C-33947,Active,Northgate,75+,Other,Owner-occupier,3,2021-08-07,,1124.6,2021,8,52,5,4,0,6,6781.26,1130.21,1081.6,1185.04,45.41113299621591,6,1,0,0,0,0,0.0,136.1600000000003,1.0049884403343412,1.0537435532633825,0,0.0
C-33948,Active,Calder Central,30-44,English,Social tenancy,1,2024-01-18,,461.24,2024,1,23,3,7,1,6,2601.69,433.615,335.78,488.04,64.57430379028487,6,1,0,0,0,0,0.0,51.94999999999993,0.94010710259301,1.0581042407423467,2,0.3333333333333333
C-33949,Active,Calder Central,60-74,English,Owner-occupier,2,2023-02-22,,1024.95,2023,2,34,4,17,0,6,6280.32,1046.72,1002.18,1078.11,30.76680873928914,6,1,0,0,0,0,0.0,157.0499999999995,1.0212400604907554,1.051865944680228,0,0.0
C-33950,Active,Calder Central,30-44,Other,Resident with family,2,2025-05-29,,973.69,2025,5,7,7,19,1,6,5377.23,896.2049999999999,683.05,1018.52,141.50240008565228,6,1,0,0,0,0,0.0,82.81999999999982,0.9204212839815545,1.0460413478622559,2,0.3333333333333333
C-33951,Active,Northgate,45-59,English,Social tenancy,3,2023-12-26,,662.81,2023,12,24,2,15,2,6,3934.02,655.67,632.85,693.55,28.984056996907793,6,1,0,0,0,0,0.0,59.92000000000007,0.9892276821411868,1.0463782984565713,0,0.0
C-33952,Closed,Calder Central,60-74,English,Private tenancy,1,2022-05-06,2025-12,732.72,2022,5,43,0,1,2,6,4319.95,719.9916666666667,692.62,760.96,26.288788801819454,6,1,0,0,0,0,0.0,37.23000000000002,0.9826286530552825,1.0385413254722131,2,0.3333333333333333
C-33953,Active,Ash Hill,45-59,English,Owner-occupier,2,2021-04-09,,624.84,2021,4,56,1,23,0,6,3729.13,621.5216666666666,598.26,642.64,16.047839003014293,6,1,0,0,0,0,0.0,28.61999999999989,0.9946893071292916,1.028487292746943,0,0.0
C-33954,Active,Ash Hill,30-44,English,Social tenancy,1,2024-02-22,,523.45,2024,2,22,2,14,0,6,3068.06,511.3433333333333,493.89,547.91,19.115947966728353,6,1,0,0,0,0,0.0,24.459999999999923,0.9768713980959657,1.0467284363358484,0,0.0
C-33955,Active,Weybridge,45-59,English,Social tenancy,2,2022-10-03,,622.16,2022,10,38,1,4,0,6,3744.04,624.0066666666667,600.41,653.55,23.852612994526755,6,1,0,0,0,0,0.0,68.34000000000015,1.0029681539582531,1.0504532596116753,0,0.0
C-33956,Active,Calder Central,75+,Spanish,Social tenancy,3,2024-11-28,,1210.42,2024,11,13,5,12,1,6,6923.2,1153.8666666666666,828.31,1242.07,161.0817598198711,6,1,0,0,0,0,0.0,77.36999999999966,0.9532779255685354,1.0261479486459244,3,0.5
C-33957,Active,Northgate,60-74,Spanish,Resident with family,2,2022-03-16,,534.28,2022,3,45,4,22,2,6,2999.8,499.9666666666667,375.25,563.89,73.65652195608116,6,1,0,0,0,0,0.0,59.16000000000008,0.935776496718325,1.055420378827581,3,0.5
C-33958,Active,Weybridge,30-44,English,No fixed abode,1,2022-05-19,,699.51,2022,5,43,1,23,1,6,4007.4,667.9,500.71,726.76,84.40736768789797,6,1,0,0,0,0,0.0,48.77999999999997,0.9548112250003574,1.0389558405169332,3,0.5
C-33959,Active,Calder Central,60-74,English,No fixed abode,4,2023-08-18,,1093.59,2023,8,28,1,20,2,6,6197.57,1032.9283333333333,856.48,1130.44,114.51153154449851,6,1,0,0,0,0,0.0,72.45000000000027,0.9445297902626518,1.033696357867208,2,0.3333333333333333
C-33960,Active,Ash Hill,45-59,English,Social tenancy,3,2023-05-07,,777.96,2023,5,31,3,23,0,6,4763.71,793.9516666666667,775.45,815.12,16.281028734900822,6,1,0,0,0,0,0.0,98.45999999999981,1.0205558983323908,1.0477659519769653,0,0.0
C-33961,Active,Ash Hill,18-29,English,Private tenancy,1,2022-08-16,,528.46,2022,8,40,0,14,0,6,3121.62,520.27,507.39,535.04,11.867436117375961,6,1,0,0,0,0,0.0,8.889999999999873,0.9845021382886121,1.012451273511713,0,0.0
C-33962,Active,Weybridge,30-44,English,No fixed abode,3,2023-03-23,,1087.7,2023,3,33,1,6,2,6,6578.07,1096.345,1061.52,1117.51,21.022335502983495,6,1,0,0,0,0,0.0,85.20999999999981,1.0079479635929023,1.027406453985474,1,0.16666666666666666
C-33963,Active,Calder Central,18-29,Spanish,No fixed abode,3,2025-04-26,,668.42,2025,4,8,6,7,3,6,3759.25,626.5416666666666,491.96,694.5,71.4636943955927,6,1,0,0,0,0,0.0,36.48000000000013,0.9373472766623779,1.0390173842793453,1,0.16666666666666666
C-33964,Active,Weybridge,60-74,English,Owner-occupier,2,2024-06-12,,593.31,2024,6,18,0,1,1,6,3484.0699999999997,580.6783333333333,566.87,595.29,12.548093746329226,6,1,0,0,0,0,0.0,1.9800000000000182,0.9787098369036985,1.0033372098902766,1,0.16666666666666666
C-33965,Active,Calder Central,45-59,English,Resident with family,4,2021-06-04,,1296.68,2021,6,54,4,13,0,6,7808.07,1301.345,1238.11,1363.68,48.04088748139446,6,1,0,0,0,0,0.0,131.92999999999984,1.0035976493814973,1.0516704198414413,0,0.0
C-33966,Active,Northgate,30-44,English,No fixed abode,1,2021-02-25,,412.06,2021,2,58,1,14,0,6,2528.27,421.37833333333333,406.39,436.3,13.98864313172177,6,1,0,0,0,0,0.0,65.64999999999998,1.022614020611885,1.0588263845071106,0,0.0
C-33967,Active,Northgate,45-59,Other,Social tenancy,1,2022-11-26,,417.84,2022,11,37,5,17,2,6,2217.18,369.53,279.73,422.43,69.26055587417704,6,1,0,0,0,0,0.0,7.440000000000055,0.8843815814665902,1.010985066053992,3,0.5
C-33968,Active,Weybridge,60-74,English,No fixed abode,3,2025-07-23,,720.84,2025,7,5,1,15,0,6,4132.74,688.79,595.93,759.21,70.47402074523633,6,1,0,0,0,0,0.0,69.54999999999995,0.9555379834637368,1.0532295655069086,0,0.0
C-33969,Active,Ash Hill,18-29,English,Owner-occupier,3,2025-06-08,,600.27,2025,6,6,1,19,0,6,3473.4700000000003,578.9116666666667,465.32,635.37,60.763404913374195,6,1,0,0,0,0,0.0,54.129999999999995,0.9644187893225826,1.0584736868409217,0,0.0
C-33970,Active,Northgate,18-29,English,Resident with family,3,2023-07-14,,841.99,2023,7,29,4,17,2,6,5014.73,835.7883333333333,795.16,883.85,33.54857339242111,6,1,0,0,0,0,0.0,57.43999999999994,0.9926345126822568,1.0497155548165655,1,0.16666666666666666
C-33971,Active,Northgate,45-59,English,No fixed abode,2,2023-10-17,,534.88,2023,10,26,1,15,1,6,3211.99,535.3316666666666,503.83,554.8,19.658480527921448,6,1,0,0,0,0,0.0,48.83999999999992,1.000844426164124,1.0372419982052048,2,0.3333333333333333
C-33972,Active,Calder Central,75+,Spanish,Owner-occupier,1,2023-01-19,,643.16,2023,1,35,3,7,2,6,3816.5299999999997,636.0883333333333,618.38,657.13,15.377997810725123,6,1,0,0,0,0,0.0,21.600000000000023,0.9890048095860026,1.021720878164065,1,0.16666666666666666
C-33973,Active,Calder Central,30-44,English,Social tenancy,1,2022-04-09,,513.21,2022,4,44,1,15,1,6,2910.77,485.12833333333333,397.51,542.03,54.05364535964867,6,1,0,0,0,0,0.0,29.199999999999932,0.9452823080870077,1.0561563492527424,1,0.16666666666666666
C-33974,Active,Northgate,18-29,English,No fixed abode,1,2023-06-29,,498.4,2023,6,30,4,17,1,6,2862.84,477.14000000000004,374.45,519.07,52.27749152359935,6,1,0,0,0,0,0.0,24.90000000000009,0.9573434991974318,1.041472712680578,2,0.3333333333333333
C-33975,Active,Weybridge,75+,English,Social tenancy,3,2024-06-09,,1133.65,2024,6,18,1,14,0,6,6713.58,1118.93,1091.62,1150.47,23.598862684460055,6,1,0,0,0,0,0.0,24.829999999999927,0.9870153927579057,1.014837030829621,0,0.0
C-33976,Closed,Ash Hill,18-29,English,No fixed abode,1,2021-04-03,2025-11,466.09,2021,4,56,5,23,2,5,2232.77,446.554,355.27,491.63,53.21767826577931,5,1,0,0,0,0,0.0,30.220000000000027,0.9580853483232852,1.0547962839794889,0,0.0
C-33977,Active,Ash Hill,18-29,English,Owner-occupier,6,2022-02-22,,952.04,2022,2,46,2,19,0,6,5422.21,903.7016666666667,708.92,988.71,100.01615457848133,6,1,0,0,0,0,0.0,51.010000000000105,0.9492265731131746,1.03851728918953,0,0.0
C-33978,Active,Calder Central,30-44,English,Private tenancy,1,2025-05-12,,686.08,2025,5,7,3,1,0,6,4106.14,684.3566666666667,651.12,721.24,26.925133735353423,6,1,0,0,0,0,0.0,60.799999999999955,0.9974881452114427,1.0512476679104477,0,0.0
C-33979,Active,Ash Hill,18-29,Spanish,Resident with family,2,2024-05-16,,791.33,2024,5,19,3,20,0,6,4893.77,815.6283333333334,779.09,838.67,20.450321676361632,6,1,0,0,0,0,0.0,158.02999999999975,1.0307056895774622,1.059823335397369,0,0.0
C-33980,Active,Weybridge,60-74,Spanish,Private tenancy,3,2021-01-29,,1086.29,2021,1,59,6,0,5,10,11073.67,1107.367,1030.15,1131.69,33.03672200916892,6,2,4,1,0,0,0.0,286.46000000000004,1.0194027377587935,1.0417936278525992,4,0.4
C-33981,Active,Weybridge,18-29,English,Private tenancy,2,2023-06-11,,875.22,2023,6,30,1,17,1,6,5273.7,878.9499999999999,833.98,920.05,40.90860300719151,6,1,0,0,0,0,0.0,119.24999999999989,1.00426178560819,1.0512214071890496,0,0.0
